PC1,PC2,PC3,PC4,PC5
0.0220773413003797,-0.0280291679808283,-0.0289050430570165,-0.0355737929062125,-0.013904874813316
0.0458659560633771,-0.00108958897354751,-0.0280155374311303,-0.0329569936350521,0.0173754920462177
0.0470067885484061,0.0103364619385971,-0.0282007024482674,0.00274412854516785,0.00660932999082545
0.0360698188050451,0.0398708570799532,-0.000482095239367531,-0.00407082171140168,0.0120535527996623
0.0254859647064238,0.0534493249232865,0.00954867197335364,0.0239691022786586,-0.00568903571302456
0.0422842093444441,0.0501162942408913,0.00677767906860882,-0.0194299053326145,0.0330817278912415
0.0816067216022079,0.0190446764658376,0.0148230379437272,-0.00844215054800274,-0.0204001981876565
0.0818659128334118,0.0103762330461619,0.0149688912636239,0.0092749262740068,0.0133164152605556
0.0783759130220583,0.0183906198561152,-0.0142784915532931,0.0116000791916501,0.0176794942610957
-0.023585891450035,-0.0764703538329378,0.0396439849402201,0.0278318931314158,0.0222786476599507
0.0128366276621248,-0.0530796270566301,-0.0302429562959954,-0.0238378552363315,0.018268331122738
-0.0543407456248915,-0.0892457142081147,0.0415235039667985,-0.00208046858404665,0.0612784558535427
-0.0228311909591513,-0.0139449375004815,0.0233933523235958,0.00741634466024698,0.022990987459446
-0.00590262518810434,-0.0892977415202606,0.0415338552510838,0.00533216128649621,0.0227164016056723
-0.0261056414496223,-0.0213787070693456,0.0261849350916833,0.0167252843043261,-0.0485955275297536
-0.00535693256537857,-0.0648698755609901,-0.0638397963467981,-0.00486038332826379,-0.0218694408656897
-0.0414090930092992,-0.0392374623256509,0.0274358071744802,0.015897562735726,-0.0754312770434696
-0.0666351484147105,0.025302970270674,0.025761181958153,-0.317109041537127,-0.0496812538317073
-0.0362167072238039,0.024055295921147,0.0211903800305709,-0.0162341103762566,0.0263042593465334
-0.0590045568654949,-0.0275821308141397,0.0292990031746126,0.00821810999065275,-0.0134558956467011
-0.0301332111679013,0.0335224400053381,0.02312413915855,-0.292131519853138,-0.0466593518850768
0.0115425280918077,0.0202840748967848,0.0160638685005927,0.0163677632676045,-0.0285056552414755
0.0116085500497401,0.0251635916643454,0.0184376093760084,-0.033014766536817,0.0436622981224416
0.0204344300112121,-0.0243382081813925,0.0242703071610045,0.0312878191759165,-0.0018224224972736
-0.0748375565075378,-0.0331432048385178,-0.0531840804757726,-0.186897268074823,-0.111265363601266
-0.0204802378594791,-0.0257740669171922,0.0264471412436711,0.00757742713594298,-0.125524837263576
-0.0399014349059558,0.00483905942975,0.0208108007063346,0.0468727683689966,0.0121132979673438
-0.0409000593634531,0.0120887482821016,0.0189746634900859,0.00458607887057423,0.0291990284047788
-0.00301179993355418,0.0350412540461142,0.00920713076947715,-0.00329999272024616,0.0247420220822686
-0.0116172533925893,0.0211066078063258,0.019735577980728,0.0979772572461434,-0.236741681091825
-0.0250940872483131,0.00546796360412969,0.0177215339010056,0.0236360980222024,0.0304844319407775
0.0138540875632083,0.0022280459428372,0.0172935335213503,-0.0148817905082144,-0.0114883249295005
-0.0425512048201229,0.020368790466677,0.0210235794913483,0.105955579016201,-0.259335517943544
0.0129918166634738,0.0124664883029813,0.018895003403611,0.0106939226145025,-0.120329096759749
0.0237498679663556,0.0340656354582101,0.0104936682590563,0.0050465896287742,0.00567874385118131
-0.0260005130189117,0.0406017345170204,0.010993972123094,0.0135904828400591,0.0342761703317847
0.0194101346243743,0.0301784281336086,0.0148310523036596,0.00546699986509473,0.0196045857168341
0.00457979582684433,0.0493788635770339,0.00881534257706804,0.00825019515257968,0.0208014798117806
0.00776393499981187,0.0398176489220122,-0.0500407118461719,0.0164437238354876,-0.020057750063481
0.0326711415376167,0.0348388385589139,0.0119723223433377,-0.0386423491053009,0.00554894789165109
-0.0206586358516592,0.0488166501293259,0.0115878844750108,-0.00730387053541799,0.0206210810564682
-0.0424368797143598,0.0521269263409617,0.00840575419501809,0.00896250355079661,0.022727347177267
0.0128400258059429,0.0400594906350801,-0.0366274370318369,-0.0203957838218716,0.00843494783450684
