IID	Sample_ID	Poolseq_ID_2020	Population	Location	Sex	Latitude	Longitude	Date collected	gDNA plate ID	UD_i7.x	UD_i5.x	Depth.x	Location.x	PCadapt1	PCadapt2	PCadapt3	PCadapt4	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NS.1780.003.UDP0221_i7---UDP0221_i5.MC29.realigned.bam	MC29	C29	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0221_i7	UDP0221_i5		Maritimes	-0.0092171321056316	0.0194522367630186	-0.0831518150337802	-0.0180325393821145	0.00516466494994137	-0.0812259647082785	0.0445729440405266	0.0104520105417023	-0.00248113710406773	0.00391423535617287	-0.0170861310545874	-0.00198653834687917	-0.0154084485368231	0.0107329728308461
NS.1780.003.UDP0222_i7---UDP0222_i5.MC30.realigned.bam	MC30	C30	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0222_i7	UDP0222_i5		Maritimes	-0.0236593362323332	0.0394784676302803	0.018196125845511	0.000749760919957924	-0.0122872548411524	0.021869607153985	0.0324749482179448	0.010291038971885	0.0225395843193079	0.0160331912750557	-0.0122425952826914	-0.0156954506369743	0.00730997799878454	-0.00686850670703393
NS.1780.003.UDP0223_i7---UDP0223_i5.MC31.realigned.bam	MC31	C31	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0223_i7	UDP0223_i5		Maritimes	-0.0108024819119336	0.0204588546448456	0.011625216832574	-0.0559215573264764	-0.00611670411233667	0.020294399119961	0.0161528741160298	-0.0399262511086463	0.0215133911323037	-0.0637036191226623	-0.0494200860090025	-0.0617415586952144	0.0288952228012604	0.00517470228004671
NS.1780.003.UDP0224_i7---UDP0224_i5.MC32.realigned.bam	MC32	C32	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0224_i7	UDP0224_i5		Maritimes	-0.0240433250201714	0.0363812558957041	0.0199029960147477	-0.0569837392724875	-0.0119994875432746	0.0204892102790502	0.0400916367407807	-0.0628777398660845	-0.0229468478908326	-0.0394723057221679	-0.045529734430358	-0.0421987264378598	-0.00916665284854434	-0.0336075569920435
NS.1780.003.UDP0225_i7---UDP0225_i5.MC33.realigned.bam	MC33	C33	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0225_i7	UDP0225_i5		Maritimes	0.00574648005280971	0.0248209879408345	0.0109043680664029	0.0137757078777211	0.0124378750152081	0.0231354843419416	0.0249690832986589	0.00127095278878162	0.00526518153251462	0.0123517497905187	0.0189359976205049	0.043092557791852	0.0143161963342704	-0.00881261497849761
NS.1780.003.UDP0226_i7---UDP0226_i5.MC34.realigned.bam	MC34	C34	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0226_i7	UDP0226_i5		Maritimes	0.0162820475684219	0.0381588225520152	0.017100372043633	0.0159128347385486	0.0174909031679364	0.0263796010506225	0.0294121423531509	-0.0185190565868381	0.0141559002625585	0.011492883736585	0.0435025328491262	0.0160665115057533	-0.0166177792856531	0.0276105201957604
NS.1780.003.UDP0227_i7---UDP0227_i5.MC35.realigned.bam	MC35	C35	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0227_i7	UDP0227_i5		Maritimes	0.00806365286693036	0.0342044656441821	0.0106301715665678	-0.00200390881943017	0.00599321282046739	0.0234660463245309	0.032034447486905	0.00516173525609799	-0.0489776846683809	0.00119642500746709	0.0217895140240222	-0.0279031959982028	-0.033019079021801	-0.0572375302051778
NS.1780.003.UDP0228_i7---UDP0228_i5.MC36.realigned.bam	MC36	C36	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0228_i7	UDP0228_i5		Maritimes	-0.00709244072379608	0.0300923379515584	-0.0336517373730624	-0.00188457521481107	0.00386897998174916	-0.0313175619892571	0.0525936849554197	0.022591525522844	0.0217004759902461	0.00334473885106218	-0.0340039732845742	0.0264199825413974	-0.00877589300455342	0.000578866044476643
NS.1780.003.UDP0229_i7---UDP0229_i5.MC37.realigned.bam	MC37	C37	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0229_i7	UDP0229_i5		Maritimes	-0.00328237925362393	0.0266044886386208	0.0242633353586755	-0.0130567575727351	-0.00115080246988226	0.0186715403623984	0.030569968405155	0.0323030758164542	-0.00450981534265182	-0.0198738207828496	0.00687937494929041	0.00874519000209038	-0.0649948480092058	-0.00809140654706285
NS.1780.003.UDP0230_i7---UDP0230_i5.MC38.realigned.bam	MC38	C38	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0230_i7	UDP0230_i5		Maritimes	0.00200973344124481	0.0303386149078752	0.00922289680203584	0.00535783774265559	0.00776974663899426	0.0213155098635658	0.0287718224495458	0.0194228503755076	0.0133827829711232	-0.0344690024627409	-0.0226962172842827	0.0383794536787318	0.00985728498253936	0.00530595055229224
NS.1780.003.UDP0231_i7---UDP0231_i5.MC39.realigned.bam	MC39	C39	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0231_i7	UDP0231_i5		Maritimes	-0.0319273493805109	-0.00452544485912111	0.025189849822224	-0.0442753382123485	-0.0242075288985823	0.0148578682283354	0.013717823948321	-0.112546678392361	0.0177156920846608	-0.00253596129483784	-0.020425609963076	-0.00975563560911929	-0.00177298402245873	-0.0145818976607673
NS.1780.003.UDP0232_i7---UDP0232_i5.MC40.realigned.bam	MC40	C40	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0232_i7	UDP0232_i5		Maritimes	-0.00990876888434688	0.0333268146515712	0.0320424797967236	-0.00308970796618304	-0.00443499688345725	0.0238393871843577	0.0310261004430874	-0.0183854379467583	0.0414307684432944	-0.0158426028508888	0.0149012908607905	-0.00614402548382096	0.0156816423257926	-0.00596329264899701
NS.1780.003.UDP0233_i7---UDP0233_i5.MC41.realigned.bam	MC41	C41	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0233_i7	UDP0233_i5		Maritimes	0.0248018596803424	0.0498501906406994	0.0132447296384731	-0.000458162007967868	0.0299233848965571	0.0254006279269175	0.0470545623450717	-0.0239219477983542	0.0169116902940538	0.00203415324301477	0.0377227357161283	0.0231576698454638	-0.0132527745455471	-0.000706639242402428
NS.1780.003.UDP0234_i7---UDP0234_i5.MC42.realigned.bam	MC42	C42	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0234_i7	UDP0234_i5		Maritimes	-0.0145785722502151	0.00110805328844696	0.0175263042306033	-0.00312510715347188	-0.012645289109347	0.0202063396256528	0.00482369378301404	0.0117309187900416	-0.00752269056183822	-0.0178105077158469	-0.00755753412533328	-0.0263752653429578	-0.0348694979821513	-0.0139526612151275
NS.1780.003.UDP0235_i7---UDP0235_i5.MC43.realigned.bam	MC43	C43	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0235_i7	UDP0235_i5		Maritimes	-0.0472073946570431	-0.00230328616723188	0.0340997978230533	0.000511768797183808	-0.0405793374201973	0.0148611596881575	0.00810766477431024	-0.0341982326305727	0.0265644447008231	0.00254884461229203	0.0238742495951927	0.0480683975866077	0.00585177808903024	-0.0292416039447514
NS.1780.003.UDP0236_i7---UDP0236_i5.MC44.realigned.bam	MC44	C44	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0236_i7	UDP0236_i5		Maritimes	-0.00609930924753208	0.00610280054353681	0.0114149498772156	0.018760707895122	-0.011182028240231	0.0193474332480612	0.00683299962897265	-0.00138822778462992	-0.0016469153983563	0.0020736913499744	0.0133044524054916	-0.0208209459089955	0.00737886948082485	-0.0496898231213378
NS.1780.003.UDP0237_i7---UDP0237_i5.MC45.realigned.bam	MC45	C45	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0237_i7	UDP0237_i5		Maritimes	-0.0194060585171382	-0.023034550852498	0.0155625965797854	-0.0428101007070095	-0.0266308646036087	0.0135480091992736	-0.0100941515618253	-0.0855881661490598	-0.0250961974186541	-0.0456999091539279	-0.00512429459633439	-0.0405593748343889	-0.0403336346497122	-0.00748500044801175
NS.1780.003.UDP0238_i7---UDP0238_i5.MC46.realigned.bam	MC46	C46	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0238_i7	UDP0238_i5		Maritimes	0.0118629335331333	0.0165428386168567	0.0140244416456155	-0.00231159089471458	0.00641049418282789	0.0199866327628291	0.0105402967878272	0.0116532480511844	0.00443091795678658	0.012445823152084	0.0112256063111357	0.0148342565356031	0.0250169559277627	-0.0116727001004379
NS.1780.003.UDP0239_i7---UDP0239_i5.MC47.realigned.bam	MC47	C47	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0239_i7	UDP0239_i5		Maritimes	0.0426436975204044	0.000928195218491525	0.0159233333040506	-0.002980769711852	0.0327208576170885	0.0241822498468151	-0.000130307819298529	0.0167545843064438	0.00177492538320019	-0.0180449028057909	0.00031105646143759	-0.00727311047843501	0.00397234141476387	-0.0147465875979985
NS.1780.003.UDP0240_i7---UDP0240_i5.MC48.realigned.bam	MC48	C48	Maritime C	Maritimes		44.45433	-63.25367	2020	Snow Crab 4 (2020)	UDP0240_i7	UDP0240_i5		Maritimes	0.00830805664597744	0.0438455514810378	0.0135929005588863	-0.00123067772235596	0.0143456883883848	0.0248889532394735	0.0419083157862553	0.00745481380976408	0.032600782302366	-0.0236637016305547	0.0151960051553175	0.024305108611248	0.0205497172476198	-0.00710395325647986
NS.1780.003.UDP0241_i7---UDP0241_i5.ME1.realigned.bam	ME1	E1	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0241_i7	UDP0241_i5		Maritimes	-0.0123168041520209	0.037962331105812	-0.0463687547157491	0.00433500153922234	0.00133760594387468	-0.0356094427337394	0.0375532877784717	0.0122048956902556	0.0129809976728938	-0.00537982251200734	-0.0204313395589109	0.0172688544637389	0.0317685889794093	0.0395702953564167
NS.1780.003.UDP0242_i7---UDP0242_i5.ME2.realigned.bam	ME2	E2	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0242_i7	UDP0242_i5		Maritimes	0.0769078335175886	0.0277541934701095	0.0148468094661255	0.0192739660405628	0.0706562122527654	0.0288726989188141	0.0141092662138249	0.0100643891445528	-0.00524696683888138	-0.0046048511659922	-2.11553026053192E-05	-0.0159861962939805	0.0178219686992249	-0.00920601346253031
NS.1780.003.UDP0243_i7---UDP0243_i5.ME3.realigned.bam	ME3	E3	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0243_i7	UDP0243_i5		Maritimes	-0.00923801672216965	0.0338081324314944	-0.0263490466068735	-0.013102544683402	0.00264193134734056	-0.0205434265311352	0.0389786462046242	-0.0027773670963559	-0.0143780719883817	3.01068474688692E-05	-0.0206731985835929	0.0167528097432771	0.0189633301943572	0.0122291047629147
NS.1780.003.UDP0244_i7---UDP0244_i5.ME4.realigned.bam	ME4		Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0244_i7	UDP0244_i5		Maritimes	0.00386240926460508	-0.00143247309675425	-0.0319898289990183	-0.0129654294300024	-0.0013063928299662	-0.0262240432788599	0.00511654862985935	0.011024905550407	-0.0205882756086594	0.0110424307374206	-0.0089985962194695	-0.00365612316190943	-0.0229901456268069	0.012311153921872
NS.1780.003.UDP0245_i7---UDP0245_i5.ME5.realigned.bam	ME5	E5	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0245_i7	UDP0245_i5		Maritimes	-0.0286993471958644	0.00511096147431034	0.0143506152104589	0.0250794858399174	-0.0234849995172329	0.0147866422419527	0.0147500404572291	-0.0188939455499459	0.0272857765725318	0.0298966215731121	0.0436455663320907	0.00795699388030665	0.0267443464370032	-0.0197190194783952
NS.1780.003.UDP0246_i7---UDP0246_i5.ME6.realigned.bam	ME6	E6	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0246_i7	UDP0246_i5		Maritimes	-0.0629086595628653	-0.0363371810213028	-0.0695864122744142	-0.0594795181885557	-0.0512611550167312	-0.0503160487276768	-0.00931279306927501	-0.08585585017748	0.00722665240775891	-0.0523236363769454	-0.0132996160911259	-0.059866461535731	-0.0365699556820194	0.0503675091062901
NS.1780.003.UDP0247_i7---UDP0247_i5.ME7.realigned.bam	ME7	E7	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0247_i7	UDP0247_i5		Maritimes	-0.0150694585099452	0.0118311552096431	0.00818011423076086	-0.0419842790041078	-0.00792883707381346	0.0207393044597471	0.017263531983192	-0.0883297508717006	0.0293915860696303	-0.05087371746408	0.00245513848889289	-0.0193432885891599	-0.0124875833440813	0.0478057787685447
NS.1780.003.UDP0248_i7---UDP0248_i5.ME8.realigned.bam	ME8	E8	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0248_i7	UDP0248_i5		Maritimes	-0.0275726926032753	0.0460159512706765	0.015330480136164	0.00955779343742163	-0.0149824526451839	0.0197098894831993	0.0403297123900576	0.00311420355919378	0.0173315346978101	-0.012158609314735	-0.00516674817347863	0.0122219682676278	-0.00628917421099281	0.0120930455566996
NS.1780.003.UDP0249_i7---UDP0249_i5.ME9.realigned.bam	ME9	E9	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0249_i7	UDP0249_i5		Maritimes	-0.0110894313780153	0.00854932528351049	-0.0261835033103206	-0.0426349129688312	-0.00149321642397568	-0.0258365884929329	0.0111846709391796	-0.041961536879593	-0.007955075455779	-0.0383269975997087	-0.04676967381125	-0.0251198086334338	0.0562722302358354	-0.0288744087084251
NS.1780.003.UDP0250_i7---UDP0250_i5.ME10.realigned.bam	ME10	E10	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0250_i7	UDP0250_i5		Maritimes	-0.0075010818003996	-0.0220428645109163	0.0194125835029677	-0.000186864807727192	-0.0147213596842373	0.0167430963790396	-0.0253215407231379	-0.00353368082821501	0.0193672128513789	-0.0171185866242452	0.0165857177026007	0.030571123685721	-0.00292157471773654	0.0185231250545249
NS.1780.003.UDP0251_i7---UDP0251_i5.ME11.realigned.bam	ME11	E11	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0251_i7	UDP0251_i5		Maritimes	-0.0197581612267952	-0.00480676868185847	0.0163162023288508	0.00236558673706289	-0.0193798499655715	0.0145221505087833	-0.00350597542896132	-0.0442900223500341	0.0168953855508719	0.0100668572896033	0.0598866173873802	0.017020169206579	0.026651612125066	-0.010255388494775
NS.1780.003.UDP0252_i7---UDP0252_i5.ME12.realigned.bam	ME12	E12	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0252_i7	UDP0252_i5		Maritimes	0.0073453698763886	-0.0188539436816947	-0.0300987023042244	-0.0123591418231223	0.00331796111820296	-0.0359564061832229	-0.00812648786419073	-0.0175656078356762	0.030920725845735	0.00430902973811639	0.0179272254203685	-0.00115778362872281	-0.00314282916395302	-0.0183475626151095
NS.1780.003.UDP0253_i7---UDP0253_i5.ME13.realigned.bam	ME13	E13	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0253_i7	UDP0253_i5		Maritimes	-0.0247045144620048	0.00606061720984948	0.0254044503552585	-0.0433543693142984	-0.01102234945632	0.0192359517181466	0.0147329102801618	-0.0838576145782413	-0.00461125548345473	-0.0226720414692407	-0.0297589126700421	0.00272515503982942	-0.0188035204742347	0.0543753599594485
NS.1780.003.UDP0254_i7---UDP0254_i5.ME14.realigned.bam	ME14	E14	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0254_i7	UDP0254_i5		Maritimes	0.0243192701465669	0.0256128608787875	0.0145379282691454	-0.000967724047164179	0.0166174539075743	0.022293707761052	0.0281250659288657	-0.0181934647025808	-0.0266516538418186	0.0152691580757318	0.027426821887914	0.0208406782534954	-0.00498697259284808	-0.0020911012885762
NS.1780.003.UDP0255_i7---UDP0255_i5.ME15.realigned.bam	ME15	E15	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0255_i7	UDP0255_i5		Maritimes	0.00864706429984604	0.00256101713056299	-0.0392469903993567	-0.0125277296951844	0.00823994228070609	-0.0349439598770177	0.0153321810366284	-0.000405668860326765	-0.0364725737534343	-0.00208197442756197	0.0024629055709194	-0.0154301141090767	0.0115946979468934	-0.0218591375767192
NS.1780.003.UDP0256_i7---UDP0256_i5.ME16.realigned.bam	ME16	E16	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0256_i7	UDP0256_i5		Maritimes	-0.0172391407117708	-0.0259528585409578	0.00794696311896456	-0.0125749816600148	-0.0199683502065898	0.0152425937775555	-0.0190795476268646	-0.0831042752378977	-0.058553830498019	-0.0245189988252613	0.00693133026506706	-0.0246911730016384	-0.00204795870865988	0.000991484318708028
NS.1780.003.UDP0257_i7---UDP0257_i5.ME17.realigned.bam	ME17	E17	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0257_i7	UDP0257_i5		Maritimes	0.00318029542556393	0.0242799857210215	-0.0274848962856744	-0.00231887387221157	0.00575335774648695	-0.0263407003683712	0.0234483260669274	0.024994643622748	0.00338588692265128	-0.0211208931563706	-0.00821509449566179	0.00536577286094801	-0.0231029626657335	0.0185054950693064
NS.1780.003.UDP0258_i7---UDP0258_i5.ME18.realigned.bam	ME18	E18	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0258_i7	UDP0258_i5		Maritimes	-0.0466603780917804	-0.0244472663119019	-0.0359899216076348	0.00183882501099348	-0.0356679427080046	-0.0381498229360034	-0.011218555235771	0.0296956043077007	-0.0192594010952494	-0.0185915561573454	-0.0490996041550455	0.00854251309370221	0.0245411701195722	-0.0451280709772181
NS.1780.003.UDP0259_i7---UDP0259_i5.ME19.realigned.bam	ME19	E19	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0259_i7	UDP0259_i5		Maritimes	-0.00657168227481945	-0.00678400300450525	0.0211166937484359	-0.013711395369226	-0.0121971277141888	0.0180535566361418	-0.0090103654570945	0.0274070172108971	0.0124721768849297	0.00574648983641694	-0.0144343357284742	0.00262868557897993	0.00188975055565828	-0.00957014352512272
NS.1780.003.UDP0260_i7---UDP0260_i5.ME20.realigned.bam	ME20	E20	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0260_i7	UDP0260_i5		Maritimes	0.0147520458043869	-0.0102247622140093	-0.0243724076995136	-0.00946248126769801	0.00708956211663946	-0.0396489511227203	-0.000908568310172809	0.0116754825933806	-9.20279720443415E-05	0.0510148846206951	0.00228016888953154	-0.00647266351760581	-0.00516228447199951	-0.00157566941522342
NS.1780.003.UDP0261_i7---UDP0261_i5.ME21.realigned.bam	ME21	E21	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0261_i7	UDP0261_i5		Maritimes	-0.00519451070967714	0.0116663457674722	0.0203994588700245	0.00258904871744943	-0.00266480574048015	0.0177199404938116	0.0116715652798897	0.00536370352702711	-0.00759811285009056	0.00629320282075306	-0.0108941099353715	-0.00457311668039045	-0.00812561827914278	0.0160774601911378
NS.1780.003.UDP0262_i7---UDP0262_i5.ME22.realigned.bam	ME22	E22	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0262_i7	UDP0262_i5		Maritimes	-0.000907929581859488	0.00440566056635398	-0.0344315203629534	-0.0264693974689547	0.00387570645480526	-0.0253756970304052	0.00998025281145485	-0.0625479556358968	-0.0418956302418689	-0.0331598690754272	-0.0583001205661409	0.00230950915112463	0.0741349124001476	0.0159707283509804
NS.1780.003.UDP0263_i7---UDP0263_i5.ME23.realigned.bam	ME23	E23	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0263_i7	UDP0263_i5		Maritimes	-0.0672187800662619	-0.0151659374818579	0.00752355171565243	0.00277514941723219	-0.0517712869469268	0.00784928638578286	0.00631219464080473	-0.00220747285846833	-0.051573451538132	0.0322979355325631	0.037571109209779	-0.015579074901366	-0.00687701250532964	0.0267471424743019
NS.1780.003.UDP0264_i7---UDP0264_i5.ME24.realigned.bam	ME24	E24	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0264_i7	UDP0264_i5		Maritimes	-0.021331994153726	0.00628503234677277	0.013146819958325	0.00685315083036629	-0.0139180956662298	0.0156350108740024	0.0137305863013081	-0.0198037256193337	0.011963743702391	0.0156119346731217	0.0344147619646857	0.021875669683608	0.000799047993930743	-0.0104410749698141
NS.1780.003.UDP0265_i7---UDP0265_i5.ME25.realigned.bam	ME25	E25	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0265_i7	UDP0265_i5		Maritimes	-0.0165150625370519	-0.0721951513938274	0.0154319001109439	-0.0439189491968727	-0.0256407885390162	0.00922489526893873	-0.0683640414024051	-0.116250797272287	-0.017801965331964	-0.0271946287549474	-0.0416627524887867	-0.0478343356963762	0.0275915320793911	0.0204919267082821
NS.1780.003.UDP0266_i7---UDP0266_i5.ME26.realigned.bam	ME26	E26	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0266_i7	UDP0266_i5		Maritimes	-0.01134547916525	-0.0188880628544094	0.0146609809162585	0.0213108783338254	-0.017653991600986	0.0138318879659299	-0.0152215242663182	0.0153173564445509	0.00480647971707307	-0.0122238710082628	0.00069564442789321	-0.0117983771122288	0.000680611500353818	0.0190573184916914
NS.1780.003.UDP0267_i7---UDP0267_i5.ME27.realigned.bam	ME27	E27	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0267_i7	UDP0267_i5		Maritimes	-0.0266611414156242	-0.0137257657711765	0.0301697368836961	0.0162004954725944	-0.0228347857409763	0.0156647845589991	-0.00758811742239773	-0.00560447484313481	-0.0057017297077734	0.0315065780350995	0.00557849253863247	-0.0302129934326604	-0.0215980693636606	0.00847466937063004
NS.1780.003.UDP0268_i7---UDP0268_i5.ME28.realigned.bam	ME28	E28	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0268_i7	UDP0268_i5		Maritimes	-0.0420811193910607	-0.112589815886285	-0.032067857146953	0.0212469229225785	-0.0443156958158767	-0.0529977965152728	-0.0941355232334091	0.0274302832255724	-0.0345942757602643	0.0584041723408768	-0.000935463551089702	0.0353274474921857	0.0127882991518264	0.0334907731241603
NS.1780.003.UDP0269_i7---UDP0269_i5.ME29.realigned.bam	ME29	E29	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0269_i7	UDP0269_i5		Maritimes	0.0236888556819575	0.00218261406701052	-0.0252067587929341	-0.00371268987601033	0.0153299817492524	-0.0347075919395725	0.00905541916120898	0.00358920313672719	-0.0120944865105724	0.0292343965910143	0.00853686039788193	0.015819444793498	-0.022430539896243	0.00896279215892827
NS.1780.003.UDP0270_i7---UDP0270_i5.ME30.realigned.bam	ME30	E30	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0270_i7	UDP0270_i5		Maritimes	0.00460646921096686	0.00279329403136142	0.0164749440329221	0.0174291132078905	-0.00436867582970634	0.0191183517209493	0.00531020597397775	0.0192341541070201	0.00273010706400573	-0.00452241137771152	0.00458787233522213	0.00463818185277144	-0.000711151894346277	-0.0225429497483961
NS.1780.003.UDP0271_i7---UDP0271_i5.ME31.realigned.bam	ME31	E31	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0271_i7	UDP0271_i5		Maritimes	-0.0386404206819927	-0.0118548866864608	0.0128632033629901	0.0122638594943114	-0.0323476301888816	0.0106601979329497	-0.00917690172918307	0.0496165730962019	0.0306866642729703	-0.0281881779240647	-0.0155995125097289	-0.0216586803107257	0.0164056332398824	-0.00730158006036947
NS.1780.003.UDP0272_i7---UDP0272_i5.ME32.realigned.bam	ME32	E32	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0272_i7	UDP0272_i5		Maritimes	-0.0511722428203403	-0.0200764304595	0.0221545597090375	-0.008786228697225	-0.0361793864198578	0.00996678369869294	-0.0138601998808985	0.0378487527083682	0.0089716611616648	-0.0358445671252288	-0.00906470672366447	0.0279139469466871	-0.0127611707236322	0.0162345611189504
NS.1780.003.UDP0274_i7---UDP0274_i5.ME34.realigned.bam	ME34	E34	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0274_i7	UDP0274_i5		Maritimes	-0.0342658766892173	-0.00282410898039812	0.0194060176216524	0.0185654234444233	-0.0269542599281362	0.013495761804632	0.00444242885557174	0.0487096742792595	0.0223040740614428	-0.0232838771417778	-0.00930454820049499	-0.04031564899026	0.0206650046542851	-0.0119783179375148
NS.1780.003.UDP0275_i7---UDP0275_i5.ME35.realigned.bam	ME35	E35	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0275_i7	UDP0275_i5		Maritimes	-0.00140036338413426	0.0144028622890734	0.0173731667822711	-0.0409784369559561	0.00469709913978638	0.0220398116191584	0.0109315974080062	-0.068287911629749	0.00377751956305029	-0.0520002379963873	-0.0153573445986875	-0.0598302685737241	0.00390230874738118	0.00683284920278159
NS.1780.003.UDP0276_i7---UDP0276_i5.ME36.realigned.bam	ME36	E36	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0276_i7	UDP0276_i5		Maritimes	0.00776944523854798	0.0154039748978641	0.0168237278815311	-0.00305301606787973	0.00324777991460246	0.0219715309436911	0.016902942115669	0.0265852431351098	0.0213616895145933	0.00159731260845357	-0.0230874709586043	-0.0202810231637949	-0.0356999407570669	0.00634177930212388
NS.1780.003.UDP0277_i7---UDP0277_i5.ME37.realigned.bam	ME37	E37	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0277_i7	UDP0277_i5		Maritimes	0.0149495537506745	0.0194573370650291	-0.0209649013616651	-0.00700616044117687	0.0180626847735747	-0.0221076962294583	0.0283565169261454	0.0105275933976842	-0.0223567073809958	0.00503696174779247	-0.0235598158342298	0.0144425747061758	-0.0266435116779851	-0.0287256656232354
NS.1780.003.UDP0278_i7---UDP0278_i5.ME38.realigned.bam	ME38	E38	Maritime E	Maritimes		44.0905	-59.24933	2020	Snow Crab 4 (2020)	UDP0278_i7	UDP0278_i5		Maritimes	-0.0267841249995064	0.00971037067988262	0.0213880308463593	0.0103916230859465	-0.0256042753490871	0.0129782327482915	0.00446014478548059	0.00556888499453799	0.0332080625727562	0.0807033589274397	-0.00888239914759704	-0.0372943735444986	-0.0422983698567588	-0.00477381546913003
